featureid	BLK-03-12S_S51_L001	BLK-1-3-12S_S55_L001	BLK-1-4-12S_S56_L001	D01-01-12S_S1_L001	D01-02-12S_S2_L001	D01-03-12S_S3_L001	D01-04-12S_S4_L001	D01-05-12S_S5_L001	D02-01-12S_S7_L001	D02-02-12S_S8_L001	D02-03-12S_S9_L001	D02-04-12S_S10_L001	D02-05-12S_S11_L001	D02-BLK-12S_S12_L001	D03-02-12S_S14_L001	D03-03-12S_S15_L001	D03-04-12S_S16_L001	D03-05-12S_S17_L001	D03-06-12S_S13_L001	D04-02-12S_S19_L001	D04-03-12S_S20_L001	D04-04-12S_S21_L001	D04-05-12S_S22_L001	D04-06-12S_S23_L001	D04-BLK-12S_S24_L001	D06-02-12S_S27_L001	D06-03-12S_S28_L001	D06-04-12S_S29_L001	D06-05-12S_S30_L001	D06-06-12S_S31_L001	D06-BLK-12S_S32_L001	D07-05-12S_S33_L001	D07-06-12S_S34_L001	D07-07-12S_S35_L001	D07-08-12S_S36_L001	D07-09-12S_S37_L001	D08-06-12S_S39_L001	D08-07-12S_S40_L001	D08-08-12S_S41_L001	D08-09-12S_S42_L001	D08-10-12S_S43_L001	D08-BLK-12S_S44_L001	D09-04-12S_S45_L001	D09-05-12S_S46_L001	D09-06-12S_S47_L001	D09-07-12S_S48_L001	D09-08-12S_S49_L001	D09-BLK-12S_S50_L001	D07-BLK-12S_S38_L001	D01-BLK-12S_S6_L001	BLK-1-6-12S_S58_L001	BLK-1-1-12S_S53_L001	D03-BLK-12S_S18_L001	BLK-02-12S_S26_L001	BLK-1-2-12S_S54_L001	BLK-1-5-12S_S57_L001	BLK-04-12S_S52_L001	BLK-01-12S_S25_L001
95311ef43e05f4470328fdb3fa6e463c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed6e32ac0a36c229287c373017299919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2940d25550998db4053af669442c425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b72f76202ed099636945dd0e401f1dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17f4618d57667d390ce0fba5f79ceaa5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
8530ab5a11f1d8c5826780caa971e9e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d6ad3e60a46208d42ce5743983668ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb684c1315820b5a579f625de614aa5a	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3606b2b1868e5713dfc5fdf5cda40ef	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe9318c53348aebc9337615233f4a197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e70dabf76272656f845cf5761463b37	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98c7cb35aba552551a30ee43d6557350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3eefe91429b4e62f5cecce6768b528d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c9051dee817c35b1a2f2632b3548354	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ab2df8d280d066dcb690ce86fc4fb7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217f5315998b243f528dc2fc2384b4b5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309d9e41c9c6dda1004550bb992988fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e0444bcaecf0b7c409fd0f2752542a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
779878c8914e55c83183439ba1bf7384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bb379d51f41afa011c5e59a99318893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7919b536658d6c2426bb74021283662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ec62926c0d5184ffee7ffb1b32728ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2dff49a40c8ae14bf4faace93b315d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6602fba5f3dd7a75f438b62eb4f245c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
