# requirement_level_code	M	M	M	M	R	R	R	R	O	O	R	R	R	R	R	R					
# section	PCR	PCR	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Bioinformatics					
samp_name	assay_name	pcr_plate_id	lib_id	seq_run_id	lib_conc	lib_conc_unit	lib_conc_meth	phix_perc	mid_forward	mid_reverse	filename	filename2	checksum_filename	checksum_filename2	associatedSequences	input_read_count					
EX2206_D07_BLW	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D07_BLK_18S_S112	EX2206							EX2206_D07_BLK_18S_S112_R1_001.fastq.gz	EX2206_D07_BLK_18S_S112_R2_001.fastq.gz	0480cc70e6a6894775cd485361d98f96	4d31d53604ad62fc45b62b31ba5fda82		179303					
EX2206_D08_02W	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D08_02_18S_S113	EX2206							EX2206_D08_02_18S_S113_R1_001.fastq.gz	EX2206_D08_02_18S_S113_R2_001.fastq.gz	ab42ae3fdb5f3cdc93435872dc935ef4	5fccadbe8cfc01e2f53d2558380ba733		162787					
EX2206_D08_03W	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D08_03_18S_S114	EX2206							EX2206_D08_03_18S_S114_R1_001.fastq.gz	EX2206_D08_03_18S_S114_R2_001.fastq.gz	be5cc8ea1d30e7269cdb085f3585c0be	367fa3eb0ad8dba44935da48177743f2		317567					
EX2206_D08_BLW	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D08_BLK_18S_S115	EX2206							EX2206_D08_BLK_18S_S115_R1_001.fastq.gz	EX2206_D08_BLK_18S_S115_R2_001.fastq.gz	fd17c7f9c995d167adbfcd6119ee555b	c54facffdb0977ea44a441ec82ef5c2c		320700					
EX2206_D09_01W	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D09_01_18S_S116	EX2206							EX2206_D09_01_18S_S116_R1_001.fastq.gz	EX2206_D09_01_18S_S116_R2_001.fastq.gz	7b7cae627300c096939e079b9b5dd9a4	a8c5a3458cf16d765a44fddd75028169		105450					
EX2206_D09_04W	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D09_02_18S_S117	EX2206							EX2206_D09_02_18S_S117_R1_001.fastq.gz	EX2206_D09_02_18S_S117_R2_001.fastq.gz	febef808ae5397ea4ee7ee40e5fd39e0	febef808ae5397ea4ee7ee40e5fd39e0		0					
EX2206_D09_05W	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D09_03_18S_S118	EX2206							EX2206_D09_03_18S_S118_R1_001.fastq.gz	EX2206_D09_03_18S_S118_R2_001.fastq.gz	00e23ca43a5ab9e4accedd4bb10c4a33	22c33271c4f2276e54acde926f3d47bf		209206					
EX2206_D09_06W	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D09_04_18S_S119	EX2206							EX2206_D09_04_18S_S119_R1_001.fastq.gz	EX2206_D09_04_18S_S119_R2_001.fastq.gz	94e997f3959ba32f2438e77985fb0209	4b85c77e2d77dcc4aa8ad03e039cd12b		237532					
EX2206_D09_07W	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D09_05_18S_S120	EX2206							EX2206_D09_05_18S_S120_R1_001.fastq.gz	EX2206_D09_05_18S_S120_R2_001.fastq.gz	819c542f24e3c9dc9e545934ad98f405	a890994d3879445b9d38c9e5ad094bbf		428135					
EX2206_D09_BLW	Eukarya-18S-V4-Stoeck-Piredda		EX2206_D09_BLK_18S_S121	EX2206							EX2206_D09_BLK_18S_S121_R1_001.fastq.gz	EX2206_D09_BLK_18S_S121_R2_001.fastq.gz	61d7ee20ac178d49f421154e841e1942	88ed4ab9e69772bb1cfd7ea9e412120c		4503					
EX2206_ExtractBlank	Eukarya-18S-V4-Stoeck-Piredda		EX2206_Extraction_BLK_18S_S122	EX2206							EX2206_Extraction_BLK_18S_S122_R1_001.fastq.gz	EX2206_Extraction_BLK_18S_S122_R2_001.fastq.gz	a091aabcbe97fb0ebc1df61bac7efadd	a8df3ca20f9e95f9fac8b4d1e9f8acb6		133					
EX2206_PCRBlank_Plate1_18S	Eukarya-18S-V4-Stoeck-Piredda		EX2206_COI_Pl1_BLK_18S_S172	EX2206							EX2206_COI_Pl1_BLK_18S_S172_R1_001.fastq.gz	EX2206_COI_Pl1_BLK_18S_S172_R2_001.fastq.gz	1708c8378a83be4a422843319542bae3	8e3aad1b1b675e6290fca26e7cf2366b		159					
EX2206_PCRBlank_Plate2_18S	Eukarya-18S-V4-Stoeck-Piredda		EX2206_COI_Pl2_BLK_18S_S173	EX2206							EX2206_COI_Pl2_BLK_18S_S173_R1_001.fastq.gz	EX2206_COI_Pl2_BLK_18S_S173_R2_001.fastq.gz	3b1713d78f8debb6d88cbaff0c000a15	8687ffde68599da3ac744f639e372dc4		240					
EX2301_CTD001_B01_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B01_b_12S_S261	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B01_b_12S_S261_R1_001.fastq.gz	EX2301_CTD001_B01_b_12S_S261_R2_001.fastq.gz	186d60f26d7dc8b89a3b35acfee9ddc0	4b21bdca021e618c10140eb0d457109f		312684					
EX2301_CTD001_B01_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B01_c_12S_S274	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B01_c_12S_S274_R1_001.fastq.gz	EX2301_CTD001_B01_c_12S_S274_R2_001.fastq.gz	30def72fb14eee8eb8670e1038c05996	ec4295422e448aad64c972211a5c4ff3		219162					
EX2301_CTD001_B01W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B01-18S	OKEX2301_CTD							EX2301-CTD01-B01-18S_R1.fastq.gz	EX2301-CTD01-B01-18S_R2.fastq.gz	6a54270512bf09f4c8978db68148d321	2e8e5037e807573ab51d03ac01cd5b2d		1621628					
EX2301_CTD001_B01W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B01_12S_S247	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B01_12S_S247_R1_001.fastq.gz	EX2301_CTD001_B01_12S_S247_R2_001.fastq.gz	2716b7a943fd8b75d48de92764569390	4e66128060f8238a24be68d40cecf65e		340962					
EX2301_CTD001_B02_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B02_b_12S_S262	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B02_b_12S_S262_R1_001.fastq.gz	EX2301_CTD001_B02_b_12S_S262_R2_001.fastq.gz	ec4f31767c52932af80ae7408492ae00	0b96631fda5c1cdfde65ee9af66bf437		113287					
EX2301_CTD001_B02_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B02_c_12S_S275	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B02_c_12S_S275_R1_001.fastq.gz	EX2301_CTD001_B02_c_12S_S275_R2_001.fastq.gz	f9b5aaab08d9b3ffbeb9e2e79f09592c	0bc2cbc2ea249d8d6c426e9c081af31f		369460					
EX2301_CTD001_B02W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B02-18S	OKEX2301_CTD							EX2301-CTD01-B02-18S_R1.fastq.gz	EX2301-CTD01-B02-18S_R2.fastq.gz	903b48eea1527f375d76ea0015e340c3	34895b10411fbebed5ee74afd4d68389		1973587					
EX2301_CTD001_B02W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B02_12S_S248	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B02_12S_S248_R1_001.fastq.gz	EX2301_CTD001_B02_12S_S248_R2_001.fastq.gz	83d047babd530630231924493e6935fd	e4e00f82860548f304eb2202804ad594		364040					
EX2301_CTD001_B03_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B03_b_12S_S263	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B03_b_12S_S263_R1_001.fastq.gz	EX2301_CTD001_B03_b_12S_S263_R2_001.fastq.gz	a432bd47bdcec35d584ee91df9b4deda	5fccb8226f796a3f557994040b5b8a9d		32					
EX2301_CTD001_B03_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B03_c_12S_S276	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B03_c_12S_S276_R1_001.fastq.gz	EX2301_CTD001_B03_c_12S_S276_R2_001.fastq.gz	d6e9e11f89687511301e23bbfc26894f	0830bcbec81d1bb674dc5cf4e8e226f7		340743					
EX2301_CTD001_B03W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B03-18S	OKEX2301_CTD							EX2301-CTD01-B03-18S_R1.fastq.gz	EX2301-CTD01-B03-18S_R2.fastq.gz	7236fb005311ecccff739f19953effce	fa8fb873d537bb27c75b71e89f5c3603		1710277					
EX2301_CTD001_B03W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B03_12S_S249	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B03_12S_S249_R1_001.fastq.gz	EX2301_CTD001_B03_12S_S249_R2_001.fastq.gz	0ee3adbf2d77141c05329c054a15fb9d	6d96546ca53a75da418cbaabec1ca8d0		393215					
EX2301_CTD001_B04_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B04_b_12S_S264	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B04_b_12S_S264_R1_001.fastq.gz	EX2301_CTD001_B04_b_12S_S264_R2_001.fastq.gz	d3f74fd50d6a6dac61361eae386dc1fe	6903cd06b305908c70f9eac9e7cb9314		48601					
EX2301_CTD001_B04_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B04_c_12S_S277	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B04_c_12S_S277_R1_001.fastq.gz	EX2301_CTD001_B04_c_12S_S277_R2_001.fastq.gz	12875b9a0f689d2a969c0924c2c4f826	7748cf69a50f7ec4d792bf9afbcc242e		265989					
EX2301_CTD001_B04W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B04-18S	OKEX2301_CTD							EX2301-CTD01-B04-18S_R1.fastq.gz	EX2301-CTD01-B04-18S_R2.fastq.gz	326c1dcb77f34e85a83c889c8e80e77f	135b608c92480b6f1b2317923497ad77		1493618					
EX2301_CTD001_B04W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B04_12S_S250	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B04_12S_S250_R1_001.fastq.gz	EX2301_CTD001_B04_12S_S250_R2_001.fastq.gz	666be5da61af1c96915c02966df9ed4a	28d0e81d97831da8daa91947676bb447		279736					
EX2301_CTD001_B05_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B05_b_12S_S265	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B05_b_12S_S265_R1_001.fastq.gz	EX2301_CTD001_B05_b_12S_S265_R2_001.fastq.gz	da669ddfaad56bc2068ac16a249cc179	70aa19839a5ba3ce102fa0e170987749		261227					
EX2301_CTD001_B05_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B05_c_12S_S278	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B05_c_12S_S278_R1_001.fastq.gz	EX2301_CTD001_B05_c_12S_S278_R2_001.fastq.gz	0fb98c64d93eff1c54186db715cfe6fe	6608c94d2fc16e3547a81dfc5c19e69f		369355					
EX2301_CTD001_B05W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B05-18S	OKEX2301_CTD							EX2301-CTD01-B05-18S_R1.fastq.gz	EX2301-CTD01-B05-18S_R2.fastq.gz	7de33021bf5cef69530d0ff98ac8be77	373d3a704584036cbdb63171f834d96e		1429642					
EX2301_CTD001_B05W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B05_12S_S251	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B05_12S_S251_R1_001.fastq.gz	EX2301_CTD001_B05_12S_S251_R2_001.fastq.gz	7427beab0622ba6acf28bfedace6850e	0e67a0092aa91b0b43b9b36ca0e4254b		336474					
EX2301_CTD001_B06_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B06_b_12S_S266	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B06_b_12S_S266_R1_001.fastq.gz	EX2301_CTD001_B06_b_12S_S266_R2_001.fastq.gz	e0c2fcb103dae3ea4a5d566b6d250b6b	d519030ecf3c540e230c4684e546d2d6		240197					
EX2301_CTD001_B06_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B06_c_12S_S279	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B06_c_12S_S279_R1_001.fastq.gz	EX2301_CTD001_B06_c_12S_S279_R2_001.fastq.gz	5e9bdce89c57978aee40cf92ff9f5e97	6440f1120254aba8c5ad7eec32e0a24f		372297					
EX2301_CTD001_B06W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B06-18S	OKEX2301_CTD							EX2301-CTD01-B06-18S_R1.fastq.gz	EX2301-CTD01-B06-18S_R2.fastq.gz	dcaff1d17b43c3e9a0e7d3e5d2fe1539	f325d3e84e31faf8a0198215a0607bd3		1991891					
EX2301_CTD001_B06W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B06_12S_S252	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B06_12S_S252_R1_001.fastq.gz	EX2301_CTD001_B06_12S_S252_R2_001.fastq.gz	2facf5157864ac27e3d3fa992714a719	f9d7313bf0e040505bbdca264de257ed		354184					
EX2301_CTD001_B07_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B07_b_12S_S267	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B07_b_12S_S267_R1_001.fastq.gz	EX2301_CTD001_B07_b_12S_S267_R2_001.fastq.gz	d1c40ce44727e55a66a4be43c5cc43b3	d41163e4b4e20b5e549e1357b3365769		327275					
EX2301_CTD001_B07_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B07_c_12S_S280	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B07_c_12S_S280_R1_001.fastq.gz	EX2301_CTD001_B07_c_12S_S280_R2_001.fastq.gz	c81481b0f07b402b8ef7fa1b13a720a9	1e920c6ceb4396e32a51d3753878e514		134479					
EX2301_CTD001_B07W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B07-18S	OKEX2301_CTD							EX2301-CTD01-B07-18S_R1.fastq.gz	EX2301-CTD01-B07-18S_R2.fastq.gz	b631db91a7383c8d8b088db004722bd8	96306124dda260293edb55d3eae532ff		1610453					
EX2301_CTD001_B07W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B07_12S_S253	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B07_12S_S253_R1_001.fastq.gz	EX2301_CTD001_B07_12S_S253_R2_001.fastq.gz	5a5115da378a3225c875d90b36b8a61e	445ab94e3ee3067535644a16a9f92d3a		407831					
EX2301_CTD001_B08_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B08_b_12S_S268	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B08_b_12S_S268_R1_001.fastq.gz	EX2301_CTD001_B08_b_12S_S268_R2_001.fastq.gz	d118acfb6a0e18beaf5f012ca57ef146	208c0ed6e22fcf8b6e114e0c1d8bf7fd		282510					
EX2301_CTD001_B08_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B08_c_12S_S281	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B08_c_12S_S281_R1_001.fastq.gz	EX2301_CTD001_B08_c_12S_S281_R2_001.fastq.gz	ab5a4ba5224ceae2ecf7771e9ea480a1	3c2ffa2bd6b51c2149431b0b293dfda5		211295					
EX2301_CTD001_B08W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B08-18S	OKEX2301_CTD							EX2301-CTD01-B08-18S_R1.fastq.gz	EX2301-CTD01-B08-18S_R2.fastq.gz	81c12300981164f7a3645032224f0360	d21c87d505cb78df21589e6c6fdb9c4c		1459961					
EX2301_CTD001_B08W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B08_12S_S254	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B08_12S_S254_R1_001.fastq.gz	EX2301_CTD001_B08_12S_S254_R2_001.fastq.gz	8489178e7d212a566f7896a66cac99d0	826e0f5193b5904f1462b15e01c59094		287800					
EX2301_CTD001_B09_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B09_b_12S_S269	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B09_b_12S_S269_R1_001.fastq.gz	EX2301_CTD001_B09_b_12S_S269_R2_001.fastq.gz	e1ef121a6f9e0436c70d8d724c97bcd2	813caacdabec2e09857a0ef80189630a		378684					
EX2301_CTD001_B09_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B09_c_12S_S282	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B09_c_12S_S282_R1_001.fastq.gz	EX2301_CTD001_B09_c_12S_S282_R2_001.fastq.gz	d3e1c90c23288110ca722c53fbdfb95b	7906c52d5f89aac93f2d02306e559356		382769					
EX2301_CTD001_B09W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B09-18S	OKEX2301_CTD							EX2301-CTD01-B09-18S_R1.fastq.gz	EX2301-CTD01-B09-18S_R2.fastq.gz	07b4ebd2894910c0b60b9ef92f0bb447	3f82ae8e51513612fd091de574b72675		1796951					
EX2301_CTD001_B09W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B09_12S_S255	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B09_12S_S255_R1_001.fastq.gz	EX2301_CTD001_B09_12S_S255_R2_001.fastq.gz	901e594ae4dab378db7cd2d01fffcb10	45fdb9eae1172f5e9b953e09f4f0eb50		332118					
EX2301_CTD001_B10_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B10_b_12S_S270	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B10_b_12S_S270_R1_001.fastq.gz	EX2301_CTD001_B10_b_12S_S270_R2_001.fastq.gz	aa10f4c56e41bbca56a6c05e3403fad1	cfa2eab17e4ab0776ec7550439578b1c		423480					
EX2301_CTD001_B10_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B10_c_12S_S283	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B10_c_12S_S283_R1_001.fastq.gz	EX2301_CTD001_B10_c_12S_S283_R2_001.fastq.gz	80d714d7e083b5dd41b5eef4cccbfe5c	8d9f2cb95254277c758bd1faf104ea0b		409252					
EX2301_CTD001_B10W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B10-18S	OKEX2301_CTD							EX2301-CTD01-B10-18S_R1.fastq.gz	EX2301-CTD01-B10-18S_R2.fastq.gz	867dc709683afd796281e0fff5862e92	714999414f9389e7ebd4b403f2b95aba		1567981					
EX2301_CTD001_B10W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B10_12S_S256	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B10_12S_S256_R1_001.fastq.gz	EX2301_CTD001_B10_12S_S256_R2_001.fastq.gz	6e0cd687482452ef4b95d551a354ef95	aeff13b62ca3fbe25bf43db91fbc918d		283933					
EX2301_CTD001_B11_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B11_b_12S_S271	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B11_b_12S_S271_R1_001.fastq.gz	EX2301_CTD001_B11_b_12S_S271_R2_001.fastq.gz	250e49223e9dd09d00f3d9d75afbee12	0fcab6231f680c6a83d03b3a25e6cd3f		328568					
EX2301_CTD001_B11_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B11_c_12S_S284	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B11_c_12S_S284_R1_001.fastq.gz	EX2301_CTD001_B11_c_12S_S284_R2_001.fastq.gz	9a955712a595b4c03bede5ec986f5a83	0bd1b30c2df35fa09782d784a0ce1298		273915					
EX2301_CTD001_B11W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B11-18S	OKEX2301_CTD							EX2301-CTD01-B11-18S_R1.fastq.gz	EX2301-CTD01-B11-18S_R2.fastq.gz	9f5381da2fd76cbb8ae61424f197fc9c	3f105181f6bb485dbcb70805e631bba8		1836700					
EX2301_CTD001_B11W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B11_12S_S257	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B11_12S_S257_R1_001.fastq.gz	EX2301_CTD001_B11_12S_S257_R2_001.fastq.gz	00d5cf42412d5c369ec051802bc9887b	361582def0b21e167ddbba69cc9c83ee		330542					
EX2301_CTD001_B12_bW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B12_b_12S_S272	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B12_b_12S_S272_R1_001.fastq.gz	EX2301_CTD001_B12_b_12S_S272_R2_001.fastq.gz	35d51068ccef1b35fb918aa3f62bc793	5b112a6dad860938ab8f25360be0f539		294013					
EX2301_CTD001_B12_cW	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B12_c_12S_S285	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B12_c_12S_S285_R1_001.fastq.gz	EX2301_CTD001_B12_c_12S_S285_R2_001.fastq.gz	078dcaa731fc35befa69181c1f095971	e54db72c99a7cca3ea146f9c983b2696		378007					
EX2301_CTD001_B12W	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-B12-18S	OKEX2301_CTD							EX2301-CTD01-B12-18S_R1.fastq.gz	EX2301-CTD01-B12-18S_R2.fastq.gz	54e84173b50e6682636d71637fa5b9e2	8bb5dc7b39f7e85a90f584e29ce9b6af		1627423					
EX2301_CTD001_B12W	Fish-12S-MiFish-U-Miya		EX2301_CTD001_B12_12S_S258	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_B12_12S_S258_R1_001.fastq.gz	EX2301_CTD001_B12_12S_S258_R2_001.fastq.gz	8afc8ee5cab61d116eb64620fbb68453	1eae1b3d05d48fb80732aad03fcfe19e		323830					
EX2301_CTD001_ExtractBlank	Fish-12S-MiFish-U-Miya		EX2301_CTD_Extraction_BLANK_12S_S260	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD_Extraction_BLANK_12S_S260_R1_001.fastq.gz	EX2301_CTD_Extraction_BLANK_12S_S260_R2_001.fastq.gz	9823cdf5130753f914a4b4275137919c	139e004220fa0ead4eba66b5b4c9b2d2		12174					
EX2301_CTD001_FieldBlank	Fish-12S-MiFish-U-Miya		EX2301_CTD001_BLANK_12S_S259	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_BLANK_12S_S259_R1_001.fastq.gz	EX2301_CTD001_BLANK_12S_S259_R2_001.fastq.gz	406fc530a92a13820e780d37555717c8	e3421473dcf9dfc59a7823eadf43a82b		1743					
EX2301_CTD001_FieldBlank_01	Eukarya-18S-V9-Lane-Medlin		EX2301-CTD01-FIELD01-18S	OKEX2301_CTD							EX2301-CTD01-FIELD01-18S_R1.fastq.gz	EX2301-CTD01-FIELD01-18S_R2.fastq.gz	9210f6c25c4983b42667b0faefe41368	09e1ef9a1998bd7d1180950c80c8c59f		1180					
EX2301_CTD001_FieldBlank_b	Fish-12S-MiFish-U-Miya		EX2301_CTD001_BLANK_b_12S_S273	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_BLANK_b_12S_S273_R1_001.fastq.gz	EX2301_CTD001_BLANK_b_12S_S273_R2_001.fastq.gz	f3a134ca44bc3593512e282b7206acb8	997549edb77d1353dd17bbb9981b6299		28375					
EX2301_CTD001_FieldBlank_c	Fish-12S-MiFish-U-Miya		EX2301_CTD001_BLANK_c_12S_S286	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD001_BLANK_c_12S_S286_R1_001.fastq.gz	EX2301_CTD001_BLANK_c_12S_S286_R2_001.fastq.gz	433c186ad84a62a12163c400ac11ae60	774c00abcd04d200b492c012a7b4b632		61690					
EX2301_CTD001_IndexBlank_A_12S	Fish-12S-MiFish-U-Miya		EX2301_CTD_Plate_Indexing_NTC_A_12S_S293	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD_Plate_Indexing_NTC_A_12S_S293_R1_001.fastq.gz	EX2301_CTD_Plate_Indexing_NTC_A_12S_S293_R2_001.fastq.gz	febef808ae5397ea4ee7ee40e5fd39e0	febef808ae5397ea4ee7ee40e5fd39e0		0					
EX2301_CTD001_IndexBlank_B_12S	Fish-12S-MiFish-U-Miya		EX2301_CTD_Plate_Indexing_NTC_B_12S_S294	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD_Plate_Indexing_NTC_B_12S_S294_R1_001.fastq.gz	EX2301_CTD_Plate_Indexing_NTC_B_12S_S294_R2_001.fastq.gz	febef808ae5397ea4ee7ee40e5fd39e0	febef808ae5397ea4ee7ee40e5fd39e0		0					
EX2301_CTD001_PCRBlank_Plate1_12S	Fish-12S-MiFish-U-Miya		EX2301_CTD_PCR_NTC_Plate1_12S_S287	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD_PCR_NTC_Plate1_12S_S287_R1_001.fastq.gz	EX2301_CTD_PCR_NTC_Plate1_12S_S287_R2_001.fastq.gz	9a006c85435ba8109cdb25dd17821054	9e87bc7b84bcbf55ef3b102b4349de7a		42					
EX2301_CTD001_PCRBlank_Plate2_12S	Fish-12S-MiFish-U-Miya		EX2301_CTD_PCR_NTC_Plate2_12S_S288	260219_VL00847_29_AAHVJ2GM5							EX2301_CTD_PCR_NTC_Plate2_12S_S288_R1_001.fastq.gz	EX2301_CTD_PCR_NTC_Plate2_12S_S288_R2_001.fastq.gz	be6c19981de8dcc7159a37453517fd08	0f1fe2d6bd197227f4d721f7e9adcdeb		3788					
EX2301_D01_01W	Eukarya-18S-V9-Lane-Medlin		EX2301_D01_01W_18S	OKEX2301_ROV-D2							EX2301_D01_01W_18S_R1.fastq.gz	EX2301_D01_01W_18S_R2.fastq.gz	62ecb482432982db3c3b2253fe5a36e6	58fa6abdc7ef396bbfb5fd9058c4291e		1501150					
EX2301_D01_01W	Fish-12S-MiFish-U-Miya		D01-01-12S_S1_L001	OKEX2301_ROV-D2							D01-01-12S_S1_L001_R1_001.fastq.gz	D01-01-12S_S1_L001_R2_001.fastq.gz	ca6a38670c38eb8340056f3e1898cbb0	dd9fe0e52a17de6454b896f96bb651b8		453452					
EX2301_D01_02W	Eukarya-18S-V9-Lane-Medlin		EX2301_D01_02W_18S	OKEX2301_ROV-D2							EX2301_D01_02W_18S_R1.fastq.gz	EX2301_D01_02W_18S_R2.fastq.gz	a1d0bab5c3731b044e088c41a83c61df	0babc96fcf823d57eb0a897af1188959		1596750					
EX2301_D01_02W	Fish-12S-MiFish-U-Miya		D01-02-12S_S2_L001	OKEX2301_ROV-D2							D01-02-12S_S2_L001_R1_001.fastq.gz	D01-02-12S_S2_L001_R2_001.fastq.gz	08107c04f509738809236f7ba77d9312	5ecc0642d1c3a060259afa6acc5dad37		491934					
EX2301_D01_03W	Eukarya-18S-V9-Lane-Medlin		EX2301_D01_03W_18S	OKEX2301_ROV-D2							EX2301_D01_03W_18S_R1.fastq.gz	EX2301_D01_03W_18S_R2.fastq.gz	a10e45735498fde766b5d569ff44b607	c37ddf3d8a1395159e34b3129dd25ea7		1592644					
EX2301_D01_03W	Fish-12S-MiFish-U-Miya		D01-03-12S_S3_L001	OKEX2301_ROV-D2							D01-03-12S_S3_L001_R1_001.fastq.gz	D01-03-12S_S3_L001_R2_001.fastq.gz	6ffa77308ea0b2e20c22256d902e2993	11fb5eb239a1e6ab6aa1f75e171cebd6		364126					
